"source","target","value"
"Indian River","Orange",43.85
"Lake","Orange",34.58
"Orange","Brevard",375.85
"Orange","Indian River",38.88
"Orange","Lake",1185.01
"Orange","Osceola",220.89
"Orange","Polk",479.54
"Orange","Seminole",702.13
"Orange","Sumter",146.78
"Orange","Volusia",441.54
"Osceola","Brevard",23.02
"Osceola","Indian River",26.56
"Osceola","Lake",53.34
"Osceola","Orange",756.26
"Osceola","Polk",628.91
"Osceola","Seminole",23.54
"Osceola","Volusia",104.09
"Polk","Lake",7.86
"Seminole","Lake",232.87
"Seminole","Orange",1076.43
"Seminole","Osceola",31.24
"Seminole","Polk",64.1
"Seminole","Volusia",987.18
"Sumter","Lake",70.63
"Volusia","Orange",58.37
