"source","target","value"
"Brevard","Indian River",219.52
"Brevard","Orange",2848.88
"Brevard","Osceola",672.6
"Brevard","Seminole",784.07
"Brevard","Volusia",127.76
"Indian River","Brevard",199.52
"Indian River","Orange",206.97
"Indian River","Osceola",119.47
"Indian River","Polk",59.82
"Indian River","Seminole",36.34
"Lake","Orange",5799.7
"Lake","Osceola",506.44
"Lake","Polk",144.43
"Lake","Seminole",1272.73
"Lake","Sumter",467.97
"Lake","Volusia",279.4
"Orange","Brevard",4236.05
"Orange","Indian River",357.97
"Orange","Lake",5986.49
"Orange","Osceola",27992.83
"Orange","Polk",4139.66
"Orange","Seminole",44820.82
"Orange","Sumter",427.62
"Orange","Volusia",2992.81
"Osceola","Brevard",952.45
"Osceola","Indian River",175.15
"Osceola","Lake",511.1
"Osceola","Orange",29380.4
"Osceola","Polk",2277.38
"Osceola","Seminole",1315.32
"Osceola","Sumter",59.32
"Osceola","Volusia",270.4
"Polk","Brevard",61.58
"Polk","Lake",261.99
"Polk","Orange",2784.61
"Polk","Osceola",2326.41
"Polk","Seminole",336.12
"Seminole","Brevard",1108.05
"Seminole","Indian River",92.14
"Seminole","Lake",1444.73
"Seminole","Orange",46594.7
"Seminole","Osceola",1569.6
"Seminole","Polk",799.58
"Seminole","Sumter",245.87
"Seminole","Volusia",4457.8
"Sumter","Lake",410.58
"Sumter","Orange",204.57
"Sumter","Seminole",96.87
"Sumter","Volusia",28.18
"Volusia","Brevard",88.7
"Volusia","Indian River",48.82
"Volusia","Lake",323.24
"Volusia","Orange",2151.45
"Volusia","Osceola",114.53
"Volusia","Seminole",3250.67
