"source","target","value"
"Brevard","Indian River",9077.5
"Brevard","Lake",872.02
"Brevard","Orange",23372.66
"Brevard","Osceola",4156.31
"Brevard","Polk",1206.53
"Brevard","Seminole",1841.85
"Brevard","Sumter",521.84
"Brevard","Volusia",12046.43
"Indian River","Brevard",9661
"Indian River","Lake",381.83
"Indian River","Orange",4621.44
"Indian River","Osceola",1037.72
"Indian River","Polk",859.55
"Indian River","Seminole",545.08
"Indian River","Sumter",348.21
"Indian River","Volusia",3176.86
"Lake","Brevard",1305.35
"Lake","Indian River",267.53
"Lake","Orange",30961.71
"Lake","Osceola",5123.47
"Lake","Polk",4948.81
"Lake","Seminole",5085.45
"Lake","Sumter",18862.73
"Lake","Volusia",5840.37
"Orange","Brevard",25421.88
"Orange","Indian River",4536.87
"Orange","Lake",35068.7
"Orange","Osceola",152829.28
"Orange","Polk",44781.39
"Orange","Seminole",90756
"Orange","Sumter",8652.11
"Orange","Volusia",26961.96
"Osceola","Brevard",4205.53
"Osceola","Indian River",1190.84
"Osceola","Lake",5257.96
"Osceola","Orange",171398.73
"Osceola","Polk",23298.17
"Osceola","Seminole",3577.24
"Osceola","Sumter",2513.55
"Osceola","Volusia",3536.17
"Polk","Brevard",967.28
"Polk","Indian River",630.96
"Polk","Lake",5507.55
"Polk","Orange",44769.13
"Polk","Osceola",21719.43
"Polk","Seminole",3508.34
"Polk","Sumter",3258.22
"Polk","Volusia",3593.92
"Seminole","Brevard",2077.25
"Seminole","Indian River",582.43
"Seminole","Lake",5630.3
"Seminole","Orange",86388.27
"Seminole","Osceola",4143.91
"Seminole","Polk",2810.6
"Seminole","Sumter",937.16
"Seminole","Volusia",22877.19
"Sumter","Brevard",525.16
"Sumter","Indian River",355.82
"Sumter","Lake",18687.03
"Sumter","Orange",9855.14
"Sumter","Osceola",2127.88
"Sumter","Polk",2468.33
"Sumter","Seminole",979.12
"Sumter","Volusia",718.88
"Volusia","Brevard",8668.39
"Volusia","Indian River",2205.44
"Volusia","Lake",4912.72
"Volusia","Orange",27144.05
"Volusia","Osceola",2591.08
"Volusia","Polk",3788.68
"Volusia","Seminole",16982.42
"Volusia","Sumter",713.8
