"source","target","value"
"Brevard","Indian River",172.13
"Brevard","Lake",43.73
"Brevard","Orange",4025.01
"Brevard","Osceola",901.44
"Brevard","Polk",118.3
"Brevard","Seminole",1166.86
"Brevard","Volusia",345.26
"Indian River","Brevard",417.78
"Indian River","Orange",217.54
"Indian River","Osceola",203.68
"Lake","Indian River",7.73
"Lake","Orange",9959.9
"Lake","Osceola",953.45
"Lake","Polk",725.38
"Lake","Seminole",1710.74
"Lake","Sumter",1596.43
"Lake","Volusia",260.21
"Orange","Brevard",3566.59
"Orange","Indian River",174.29
"Orange","Lake",6936.04
"Orange","Osceola",10669
"Orange","Polk",3550.18
"Orange","Seminole",16420.66
"Orange","Sumter",538.9
"Orange","Volusia",2821.15
"Osceola","Brevard",672.88
"Osceola","Indian River",139.81
"Osceola","Lake",676.89
"Osceola","Orange",8485.37
"Osceola","Polk",2837.07
"Osceola","Seminole",696.68
"Osceola","Sumter",65.7
"Osceola","Volusia",281.62
"Polk","Brevard",152.03
"Polk","Indian River",33.77
"Polk","Lake",866.24
"Polk","Orange",4791.82
"Polk","Osceola",3282.84
"Polk","Seminole",568.3
"Polk","Volusia",57.12
"Seminole","Brevard",618.81
"Seminole","Lake",1029.95
"Seminole","Orange",13672.02
"Seminole","Osceola",709.2
"Seminole","Polk",294.14
"Seminole","Sumter",225.66
"Seminole","Volusia",4606.18
"Sumter","Indian River",69.47
"Sumter","Lake",1425.13
"Sumter","Orange",715.61
"Sumter","Osceola",133.83
"Sumter","Polk",92.18
"Sumter","Seminole",83.01
"Sumter","Volusia",72.02
"Volusia","Brevard",171.49
"Volusia","Lake",224.89
"Volusia","Orange",4027.19
"Volusia","Osceola",235.96
"Volusia","Polk",33.44
"Volusia","Seminole",5680
