"source","target","value"
"Brevard","Indian River",156.03
"Brevard","Lake",35.11
"Brevard","Orange",7321.07
"Brevard","Osceola",1682.22
"Brevard","Polk",40.45
"Brevard","Seminole",2719.65
"Brevard","Volusia",485.15
"Indian River","Brevard",508.61
"Indian River","Orange",723.35
"Indian River","Osceola",139.33
"Indian River","Polk",41.79
"Indian River","Seminole",200.17
"Indian River","Volusia",68.63
"Lake","Brevard",16.63
"Lake","Orange",18714.91
"Lake","Osceola",2321.55
"Lake","Polk",448.03
"Lake","Seminole",4556.95
"Lake","Sumter",1488.17
"Lake","Volusia",388.71
"Orange","Brevard",8808.57
"Orange","Indian River",751.83
"Orange","Lake",19372.69
"Orange","Osceola",118103.59
"Orange","Polk",11836.42
"Orange","Seminole",196024.08
"Orange","Sumter",1916.25
"Orange","Volusia",12425.68
"Osceola","Brevard",2434.07
"Osceola","Indian River",219.77
"Osceola","Lake",2091.58
"Osceola","Orange",109530.98
"Osceola","Polk",9424.16
"Osceola","Seminole",6205.1
"Osceola","Sumter",197.43
"Osceola","Volusia",710.77
"Polk","Brevard",180.18
"Polk","Lake",811.11
"Polk","Orange",11382.61
"Polk","Osceola",8876.2
"Polk","Seminole",1796.48
"Polk","Sumter",105.11
"Polk","Volusia",117.35
"Seminole","Brevard",1739.46
"Seminole","Indian River",199.59
"Seminole","Lake",5287.62
"Seminole","Orange",185096.68
"Seminole","Osceola",6818.06
"Seminole","Polk",2040.08
"Seminole","Sumter",668.77
"Seminole","Volusia",14326.04
"Sumter","Lake",1088.17
"Sumter","Orange",1993.46
"Sumter","Osceola",234.54
"Sumter","Polk",162.04
"Sumter","Seminole",409.69
"Sumter","Volusia",57.51
"Volusia","Brevard",207.83
"Volusia","Indian River",68.63
"Volusia","Lake",342.99
"Volusia","Orange",9949.23
"Volusia","Osceola",936.71
"Volusia","Polk",22.14
"Volusia","Seminole",10453.64
