"source","target","value"
"Brevard","Indian River",604.93
"Brevard","Volusia",332.72
"Indian River","Brevard",606.3
"Indian River","Osceola",22.62
"Lake","Orange",2432.91
"Lake","Osceola",44.33
"Lake","Polk",313.47
"Lake","Seminole",111.89
"Lake","Sumter",2486.03
"Lake","Volusia",442.47
"Orange","Lake",2000.56
"Orange","Osceola",6467.75
"Orange","Polk",27.24
"Orange","Seminole",12897.05
"Osceola","Lake",78.91
"Osceola","Orange",6085.27
"Osceola","Polk",3978.85
"Polk","Lake",308.63
"Polk","Orange",15.58
"Polk","Osceola",4270.31
"Seminole","Lake",328.45
"Seminole","Orange",13056.58
"Seminole","Volusia",458.86
"Sumter","Lake",1882.92
"Volusia","Brevard",332.72
"Volusia","Lake",432.94
"Volusia","Seminole",210.92
