"source","target","value"
"Brevard","Orange",292.13
"Brevard","Osceola",40.44
"Brevard","Seminole",166.46
"Lake","Orange",783.16
"Lake","Osceola",30.89
"Lake","Seminole",145.24
"Orange","Osceola",2875.82
"Orange","Polk",8.86
"Orange","Seminole",4630.78
"Osceola","Orange",3584.98
"Osceola","Seminole",19.78
"Polk","Orange",333.86
"Polk","Osceola",222.62
"Polk","Seminole",68.02
"Seminole","Orange",4842.25
"Seminole","Osceola",13.53
"Sumter","Orange",11.61
"Sumter","Osceola",13.33
"Volusia","Orange",240.68
"Volusia","Osceola",41.98
"Volusia","Seminole",408.55
