"source","target","value"
"Lake","Orange",119.76
"Orange","Brevard",4585.82
"Orange","Indian River",449.41
"Orange","Lake",5657.71
"Orange","Osceola",10665.86
"Orange","Polk",3190.22
"Orange","Seminole",19644.1
"Orange","Sumter",195.98
"Orange","Volusia",3974.17
"Osceola","Brevard",958.74
"Osceola","Lake",420.88
"Osceola","Orange",15373.53
"Osceola","Polk",1832.46
"Osceola","Seminole",775.13
"Osceola","Sumter",60.1
"Osceola","Volusia",313.08
"Polk","Lake",5.96
"Polk","Orange",17.17
"Polk","Osceola",245.69
"Seminole","Brevard",1298.65
"Seminole","Indian River",187.16
"Seminole","Lake",1963.61
"Seminole","Orange",30189.94
"Seminole","Osceola",1609.25
"Seminole","Polk",770.97
"Seminole","Sumter",71.46
"Seminole","Volusia",5316.23
"Volusia","Seminole",29.4
