"source","target","value"
"Brevard","Orange",166.91
"Brevard","Osceola",40.39
"Lake","Orange",236.45
"Lake","Seminole",127.45
"Orange","Brevard",28.41
"Orange","Lake",561.56
"Orange","Osceola",64432.28
"Orange","Polk",423.04
"Orange","Seminole",120649.98
"Orange","Volusia",13.13
"Osceola","Orange",131256.63
"Osceola","Polk",597
"Osceola","Seminole",2825.95
"Polk","Orange",193.46
"Polk","Osceola",534.94
"Seminole","Orange",226992.8
"Seminole","Osceola",3188.94
"Seminole","Polk",80.15
"Seminole","Volusia",56.96
"Volusia","Orange",106.53
"Volusia","Seminole",79.37
