"source","target","value"
"Brevard","Indian River",12572.73
"Brevard","Lake",1089.78
"Brevard","Orange",37192.48
"Brevard","Osceola",5726.68
"Brevard","Polk",2304.57
"Brevard","Seminole",5244.37
"Brevard","Sumter",173.25
"Brevard","Volusia",6404.75
"Indian River","Brevard",10895.95
"Indian River","Lake",322.33
"Indian River","Orange",4896.86
"Indian River","Osceola",800.34
"Indian River","Polk",1356.99
"Indian River","Seminole",506.21
"Indian River","Sumter",251.66
"Indian River","Volusia",800.43
"Lake","Brevard",1878.85
"Lake","Indian River",440.75
"Lake","Orange",81875.51
"Lake","Osceola",8630.34
"Lake","Polk",6031.24
"Lake","Seminole",17510.02
"Lake","Sumter",26063.55
"Lake","Volusia",12267.04
"Orange","Brevard",24035.47
"Orange","Indian River",1613.53
"Orange","Lake",49307.42
"Orange","Osceola",91643.86
"Orange","Polk",24666.3
"Orange","Seminole",193552.78
"Orange","Sumter",2583.99
"Orange","Volusia",24557.07
"Osceola","Brevard",5248.62
"Osceola","Indian River",632.36
"Osceola","Lake",5409.23
"Osceola","Orange",173003.61
"Osceola","Polk",19266.59
"Osceola","Seminole",6790.43
"Osceola","Sumter",552.77
"Osceola","Volusia",2263.82
"Polk","Brevard",3178.68
"Polk","Indian River",1215.38
"Polk","Lake",11051.94
"Polk","Orange",65921.71
"Polk","Osceola",47878.02
"Polk","Seminole",3149.11
"Polk","Sumter",1769.75
"Polk","Volusia",3599.03
"Seminole","Brevard",6208.12
"Seminole","Indian River",536.32
"Seminole","Lake",9740.47
"Seminole","Orange",262473.95
"Seminole","Osceola",8686.04
"Seminole","Polk",4130.46
"Seminole","Sumter",822.35
"Seminole","Volusia",35000.96
"Sumter","Brevard",258.9
"Sumter","Indian River",30.91
"Sumter","Lake",29958.29
"Sumter","Orange",4176.99
"Sumter","Osceola",512.62
"Sumter","Polk",834.2
"Sumter","Seminole",618.44
"Sumter","Volusia",768.44
"Volusia","Brevard",6896.17
"Volusia","Indian River",456.97
"Volusia","Lake",9614.11
"Volusia","Orange",40565.51
"Volusia","Osceola",2574.81
"Volusia","Polk",2759.9
"Volusia","Seminole",68218.27
"Volusia","Sumter",647.31
