"source","target","value"
"Brevard","Indian River",68488.78
"Brevard","Lake",8218.4
"Brevard","Orange",104545.79
"Brevard","Osceola",15209.53
"Brevard","Polk",13587.83
"Brevard","Seminole",10836.68
"Brevard","Sumter",2129.56
"Brevard","Volusia",72270.31
"Indian River","Brevard",73397.87
"Indian River","Lake",1879.41
"Indian River","Orange",12413.97
"Indian River","Osceola",6420.89
"Indian River","Polk",6117.89
"Indian River","Seminole",1654.38
"Indian River","Sumter",1259.64
"Indian River","Volusia",17308.13
"Lake","Brevard",8227.76
"Lake","Indian River",1881.79
"Lake","Orange",138794.16
"Lake","Osceola",17032.38
"Lake","Polk",37915.04
"Lake","Seminole",29466.98
"Lake","Sumter",111821.11
"Lake","Volusia",48553.75
"Orange","Brevard",86099.71
"Orange","Indian River",10460.03
"Orange","Lake",121440.56
"Orange","Osceola",63822.03
"Orange","Polk",147559.43
"Orange","Seminole",29298.13
"Orange","Sumter",21019.58
"Orange","Volusia",75827.83
"Osceola","Brevard",12501.18
"Osceola","Indian River",4857.52
"Osceola","Lake",18099.12
"Osceola","Orange",69067.69
"Osceola","Polk",77411.7
"Osceola","Seminole",3781.96
"Osceola","Sumter",10631.44
"Osceola","Volusia",9801.78
"Polk","Brevard",13003.1
"Polk","Indian River",7293.65
"Polk","Lake",36665.23
"Polk","Orange",183721.29
"Polk","Osceola",89540.9
"Polk","Seminole",13983.77
"Polk","Sumter",9332.97
"Polk","Volusia",24596.85
"Seminole","Brevard",9595.57
"Seminole","Indian River",1130.98
"Seminole","Lake",26160.35
"Seminole","Orange",30494.32
"Seminole","Osceola",3363.69
"Seminole","Polk",10797.52
"Seminole","Sumter",1922.2
"Seminole","Volusia",94771
"Sumter","Brevard",1346.91
"Sumter","Indian River",1386.37
"Sumter","Lake",112257.93
"Sumter","Orange",22233.34
"Sumter","Osceola",6997.35
"Sumter","Polk",8630.79
"Sumter","Seminole",1865.42
"Sumter","Volusia",3079.58
"Volusia","Brevard",58667.27
"Volusia","Indian River",14425.9
"Volusia","Lake",47144.45
"Volusia","Orange",91472.84
"Volusia","Osceola",10368.88
"Volusia","Polk",23770
"Volusia","Seminole",96567.81
"Volusia","Sumter",3547.95
