"source","target","value"
"Brevard","Indian River",155.59
"Brevard","Orange",342.26
"Brevard","Osceola",130.54
"Brevard","Polk",52.45
"Brevard","Seminole",82.29
"Brevard","Volusia",202.11
"Indian River","Brevard",371.6
"Indian River","Orange",73.35
"Lake","Orange",1095.88
"Lake","Osceola",135.67
"Lake","Seminole",33.04
"Lake","Sumter",328.93
"Orange","Brevard",345.67
"Orange","Lake",3205.19
"Orange","Osceola",4466.83
"Orange","Polk",1389.85
"Orange","Seminole",10561.71
"Orange","Sumter",85.07
"Orange","Volusia",880.86
"Osceola","Lake",66.32
"Osceola","Orange",3533.53
"Osceola","Polk",1032.72
"Osceola","Seminole",169.96
"Osceola","Sumter",10.51
"Osceola","Volusia",23.68
"Polk","Lake",117.23
"Polk","Orange",1313.53
"Polk","Osceola",347.69
"Polk","Seminole",21.12
"Polk","Volusia",11.83
"Seminole","Brevard",59.52
"Seminole","Lake",868.9
"Seminole","Orange",5587.81
"Seminole","Osceola",29.79
"Seminole","Polk",241.35
"Seminole","Volusia",611.24
"Sumter","Lake",698.85
"Sumter","Orange",126.08
"Volusia","Orange",726.39
"Volusia","Polk",82.77
"Volusia","Seminole",676.73
