"source","target","value"
"Brevard","Orange",1766.54
"Brevard","Osceola",482.76
"Brevard","Seminole",286.11
"Indian River","Orange",57.42
"Indian River","Osceola",61.41
"Lake","Orange",4380.82
"Lake","Osceola",310.76
"Lake","Seminole",631.9
"Orange","Osceola",2735.21
"Orange","Polk",72.64
"Orange","Seminole",5263.57
"Orange","Volusia",67.64
"Osceola","Orange",1558.38
"Osceola","Polk",152.52
"Osceola","Seminole",93.74
"Polk","Orange",1470.25
"Polk","Osceola",2516.02
"Polk","Seminole",483.26
"Seminole","Orange",2843.41
"Seminole","Osceola",153.75
"Seminole","Volusia",43.42
"Sumter","Orange",154.99
"Sumter","Osceola",66.04
"Sumter","Seminole",213.97
"Volusia","Orange",1665.43
"Volusia","Osceola",137.82
"Volusia","Seminole",2449.64
