"source","target","value"
"Brevard","Orange",27.87
"Indian River","Brevard",69.45
"Lake","Orange",511.79
"Lake","Osceola",22.2
"Orange","Lake",194.89
"Orange","Osceola",612.27
"Orange","Polk",32.16
"Orange","Seminole",469.31
"Orange","Volusia",107.64
"Osceola","Orange",1066.85
"Osceola","Polk",8.24
"Polk","Orange",306.88
"Polk","Osceola",167.68
"Polk","Seminole",70.48
"Seminole","Orange",1326.69
"Seminole","Volusia",79.48
"Sumter","Lake",91.16
"Sumter","Orange",68.9
"Volusia","Lake",60.41
"Volusia","Orange",211.51
"Volusia","Seminole",48
