"source","target","value"
"Brevard","Orange",37.73
"Lake","Orange",529.61
"Orange","Brevard",188.62
"Orange","Lake",251.04
"Orange","Osceola",102511.5
"Orange","Polk",194.96
"Orange","Seminole",184477.04
"Orange","Volusia",174.26
"Osceola","Brevard",106.69
"Osceola","Lake",7.25
"Osceola","Orange",54407.09
"Osceola","Polk",818.16
"Osceola","Seminole",2523.36
"Polk","Orange",252.13
"Polk","Osceola",274.7
"Polk","Seminole",80.15
"Seminole","Lake",79.52
"Seminole","Orange",97426.54
"Seminole","Osceola",2370.2
"Seminole","Volusia",200.15
"Volusia","Seminole",56.96
