"source","target","value"
"Brevard","Orange",446.32
"Brevard","Osceola",129.76
"Brevard","Seminole",157.75
"Indian River","Osceola",31.99
"Lake","Orange",978.2
"Lake","Osceola",42.23
"Lake","Polk",8.24
"Lake","Seminole",335.38
"Orange","Brevard",40.24
"Orange","Lake",34.58
"Orange","Osceola",660.65
"Orange","Seminole",846.99
"Osceola","Orange",329.96
"Polk","Orange",263.74
"Polk","Osceola",489.97
"Polk","Seminole",169.84
"Seminole","Brevard",33.31
"Seminole","Orange",1289.5
"Sumter","Orange",54.52
"Volusia","Orange",398.51
"Volusia","Osceola",122.89
"Volusia","Seminole",697.65
