"source","target","value"
"Brevard","Orange",3951.02
"Brevard","Osceola",1383.96
"Brevard","Seminole",1383.49
"Indian River","Orange",451.56
"Indian River","Osceola",78.12
"Indian River","Seminole",156.21
"Lake","Orange",11356.39
"Lake","Osceola",1368.86
"Lake","Polk",23.58
"Lake","Seminole",2187.45
"Orange","Lake",204.3
"Orange","Osceola",58837.77
"Orange","Polk",66.93
"Orange","Seminole",88709.69
"Orange","Volusia",25.86
"Osceola","Orange",32207.96
"Osceola","Polk",289.74
"Osceola","Seminole",2008.14
"Polk","Orange",5383.36
"Polk","Osceola",4126.54
"Polk","Seminole",1338.44
"Seminole","Lake",130.87
"Seminole","Orange",70105.74
"Seminole","Osceola",1947.39
"Seminole","Volusia",77.12
"Sumter","Orange",733.44
"Sumter","Osceola",63.45
"Sumter","Seminole",63.12
"Volusia","Orange",4587.28
"Volusia","Osceola",570.69
"Volusia","Seminole",7281.67
