"source","target","value"
"Brevard","Orange",79.59
"Brevard","Osceola",91.9
"Lake","Orange",118.31
"Lake","Seminole",39.03
"Orange","Brevard",130.37
"Orange","Lake",449.42
"Orange","Osceola",81520.52
"Orange","Polk",390.94
"Orange","Seminole",150534.99
"Orange","Volusia",6.5
"Osceola","Lake",8.69
"Osceola","Orange",170535
"Osceola","Polk",224.54
"Osceola","Seminole",3571.77
"Polk","Orange",229.39
"Polk","Osceola",795.56
"Seminole","Orange",292946.17
"Seminole","Osceola",3561.86
"Volusia","Orange",106.53
"Volusia","Seminole",105.5
