"source","target","value"
"Indian River","Brevard",39.31
"Orange","Brevard",2784.03
"Orange","Lake",11190.24
"Orange","Osceola",135.28
"Orange","Polk",6848.12
"Orange","Seminole",37.45
"Orange","Sumter",117.41
"Orange","Volusia",5308.36
"Osceola","Brevard",440.57
"Osceola","Lake",1363.63
"Osceola","Polk",4597.1
"Osceola","Sumter",30.83
"Osceola","Volusia",70.87
"Seminole","Brevard",262.25
"Seminole","Lake",1904.29
"Seminole","Orange",90.06
"Seminole","Osceola",19.74
"Seminole","Polk",118.24
"Seminole","Volusia",10326.28
