"source","target","value"
"Lake","Orange",46.55
"Lake","Sumter",41.24
"Orange","Lake",45.03
"Orange","Osceola",108.94
"Orange","Polk",33.5
"Orange","Seminole",202.73
"Osceola","Lake",57.45
"Osceola","Orange",77.53
"Osceola","Polk",7.95
"Polk","Orange",44.12
"Polk","Osceola",10.39
"Seminole","Orange",327.75
"Sumter","Lake",76.92
"Sumter","Polk",26.6
"Volusia","Brevard",19.51
"Volusia","Osceola",21.53
"Volusia","Seminole",70.4
