"source","target","value"
"Brevard","Orange",71.53
"Brevard","Polk",26.04
"Indian River","Brevard",59.18
"Lake","Orange",50.99
"Lake","Sumter",66.21
"Orange","Brevard",1811.52
"Orange","Indian River",38.13
"Orange","Lake",3472.32
"Orange","Osceola",1516.92
"Orange","Polk",1814.08
"Orange","Seminole",2281.41
"Orange","Sumter",289.62
"Orange","Volusia",1290.72
"Osceola","Brevard",429.33
"Osceola","Indian River",61.41
"Osceola","Lake",301.7
"Osceola","Orange",2504.51
"Osceola","Polk",2058.06
"Osceola","Seminole",361.6
"Osceola","Sumter",66.04
"Osceola","Volusia",30.89
"Polk","Lake",7.71
"Polk","Orange",144.26
"Polk","Osceola",210.27
"Seminole","Brevard",194.87
"Seminole","Lake",909.97
"Seminole","Orange",3994.25
"Seminole","Osceola",87.2
"Seminole","Polk",532.02
"Seminole","Sumter",169.11
"Seminole","Volusia",2112.8
"Volusia","Orange",75.75
